node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ATP5B	HADH	9606.ENSP00000262030	9606.ENSP00000474560	0	0	0	0	0.166	0	0	0	0.166
ATP5B	HIST1H2AL	9606.ENSP00000262030	9606.ENSP00000482538	0	0	0	0	0	0.261	0	0	0.260
ATP5B	HIST1H2AM	9606.ENSP00000262030	9606.ENSP00000352627	0	0	0	0	0	0.261	0	0	0.260
ATP5B	HIST1H2AK	9606.ENSP00000262030	9606.ENSP00000482431	0	0	0	0	0	0.261	0	0	0.260
ATP5B	HIST1H2AC	9606.ENSP00000262030	9606.ENSP00000367022	0	0	0	0	0	0.261	0	0	0.260
ATP5B	HIST1H2AG	9606.ENSP00000262030	9606.ENSP00000352119	0	0	0	0	0	0.261	0	0	0.260
ATP5B	HIST1H2AI	9606.ENSP00000262030	9606.ENSP00000351589	0	0	0	0	0	0.261	0	0	0.260
ATP5B	H3F3A	9606.ENSP00000262030	9606.ENSP00000355778	0	0	0	0	0	0.261	0	0	0.260
ATP5B	CENPA	9606.ENSP00000262030	9606.ENSP00000336868	0	0	0	0	0	0.261	0	0	0.260
ATP5B	HIST1H3D	9606.ENSP00000262030	9606.ENSP00000366999	0	0	0	0	0	0.261	0	0	0.260
ATP5B	HIST1H3C	9606.ENSP00000262030	9606.ENSP00000484658	0	0	0	0	0	0.261	0	0	0.260
ATP5B	HIST1H3E	9606.ENSP00000262030	9606.ENSP00000482271	0	0	0	0	0	0.261	0	0	0.260
ATP5B	HIST2H3A	9606.ENSP00000262030	9606.ENSP00000385479	0	0	0	0	0	0.261	0	0	0.260
ATP5B	HIST1H3G	9606.ENSP00000262030	9606.ENSP00000484638	0	0	0	0	0	0.261	0	0	0.260
ATP5B	HIST1H3B	9606.ENSP00000262030	9606.ENSP00000484841	0	0	0	0	0	0.261	0	0	0.260
ATP5B	HIST1H3J	9606.ENSP00000262030	9606.ENSP00000352252	0	0	0	0	0	0.261	0	0	0.260
ATP5B	HIST1H3I	9606.ENSP00000262030	9606.ENSP00000483283	0	0	0	0	0	0.261	0	0	0.260
ATP5B	HIST1H3A	9606.ENSP00000262030	9606.ENSP00000480826	0	0	0	0	0	0.261	0	0	0.260
ATP5B	HIST1H3H	9606.ENSP00000262030	9606.ENSP00000358160	0	0	0	0	0	0.261	0	0	0.260
ATP5B	HIST1H3F	9606.ENSP00000262030	9606.ENSP00000484095	0	0	0	0	0	0.261	0	0	0.260
ATP5B	IDH2	9606.ENSP00000262030	9606.ENSP00000331897	0	0	0	0	0.083	0	0	0	0.082
ATP5B	MT-CO3	9606.ENSP00000262030	9606.ENSP00000354982	0	0	0	0	0.140	0.188	0	0	0.272
ATP5B	RPS27A	9606.ENSP00000262030	9606.ENSP00000272317	0	0	0	0	0.097	0.067	0	0	0.121
ATP5B	GPT	9606.ENSP00000262030	9606.ENSP00000378408	0	0	0	0	0.062	0	0	0	0.061
ATP5B	IDH1	9606.ENSP00000262030	9606.ENSP00000390265	0	0	0	0	0.083	0	0	0	0.082
ATP5B	GPT2	9606.ENSP00000262030	9606.ENSP00000345282	0	0	0	0	0.062	0	0	0	0.061
ATP5B	HIST1H4A	9606.ENSP00000262030	9606.ENSP00000479106	0	0	0	0	0	0.261	0	0	0.260
ATP5B	PHB2	9606.ENSP00000262030	9606.ENSP00000441875	0	0	0	0	0.269	0.050	0	0	0.276
ATP5B	STOML2	9606.ENSP00000262030	9606.ENSP00000348886	0	0	0	0	0.306	0	0	0	0.306
ATP5B	RPS11	9606.ENSP00000262030	9606.ENSP00000270625	0	0	0	0	0.315	0.052	0	0	0.323
ATP5B	SPG7	9606.ENSP00000262030	9606.ENSP00000268704	0	0	0	0	0.067	0.077	0	0	0.102
ATP5B	GLUD2	9606.ENSP00000262030	9606.ENSP00000327589	0	0	0	0	0.108	0.132	0	0	0.192
ATP5B	MT-CO1	9606.ENSP00000262030	9606.ENSP00000354499	0	0	0	0	0.152	0	0	0	0.152
ATP5B	COX7C	9606.ENSP00000262030	9606.ENSP00000425759	0	0	0	0	0.299	0	0	0	0.299
ATP5B	COX6C	9606.ENSP00000262030	9606.ENSP00000428895	0	0	0	0	0.156	0	0	0	0.156
ATP5B	RPS9	9606.ENSP00000262030	9606.ENSP00000302896	0	0	0	0	0.189	0	0	0	0.189
ATP5B	HADHB	9606.ENSP00000262030	9606.ENSP00000325136	0	0	0	0	0.448	0	0	0	0.448
ATP5B	HADHA	9606.ENSP00000262030	9606.ENSP00000370023	0	0	0	0	0.343	0	0	0	0.343
ATP5B	RPL15	9606.ENSP00000262030	9606.ENSP00000309334	0	0	0	0	0.229	0	0	0	0.229
ATP5B	GLUD1	9606.ENSP00000262030	9606.ENSP00000277865	0	0	0	0	0.165	0.132	0	0	0.244
ATP5B	RPL8	9606.ENSP00000262030	9606.ENSP00000262584	0	0	0	0	0.308	0	0	0	0.308
ATP5B	PHB	9606.ENSP00000262030	9606.ENSP00000479488	0	0	0	0	0.204	0.363	0	0	0.471
ATP5B	MT-CO2	9606.ENSP00000262030	9606.ENSP00000354876	0	0	0	0	0.213	0.188	0	0	0.334
ATP5B	RPS3	9606.ENSP00000262030	9606.ENSP00000278572	0	0	0	0	0.377	0	0	0	0.377
ATP5B	CYCS	9606.ENSP00000262030	9606.ENSP00000307786	0	0	0	0	0.225	0	0	0	0.225
ATP5B	COX4I1	9606.ENSP00000262030	9606.ENSP00000457513	0	0	0	0	0.393	0	0	0	0.393
ATP5B	MDH1	9606.ENSP00000262030	9606.ENSP00000438144	0	0	0	0	0.373	0.049	0	0	0.378
ATP5B	EEF1A1	9606.ENSP00000262030	9606.ENSP00000339063	0	0	0	0	0.331	0.363	0	0	0.555
ATP5B	TIMM50	9606.ENSP00000262030	9606.ENSP00000445806	0	0	0	0	0.062	0.053	0	0	0.073
ATP5B	TIMM23	9606.ENSP00000262030	9606.ENSP00000464522	0	0	0	0	0.176	0	0	0	0.176
ATP5B	TUFM	9606.ENSP00000262030	9606.ENSP00000322439	0	0	0	0	0.783	0	0	0	0.783
ATP5B	TIMM9	9606.ENSP00000262030	9606.ENSP00000378588	0	0	0	0	0.061	0	0	0	0.060
ATP5B	PMPCA	9606.ENSP00000262030	9606.ENSP00000360782	0	0	0	0	0.189	0.053	0	0	0.199
ATP5B	COX5A	9606.ENSP00000262030	9606.ENSP00000317780	0	0	0	0	0.873	0.050	0	0	0.874
ATP5B	MDH2	9606.ENSP00000262030	9606.ENSP00000327070	0	0	0	0	0.821	0.397	0	0	0.888
ATP5B	UQCRFS1	9606.ENSP00000262030	9606.ENSP00000306397	0	0	0	0	0.900	0	0	0	0.900
ATP5B	SLC25A6	9606.ENSP00000262030	9606.ENSP00000370808	0	0	0	0	0.640	0	0	0	0.640
ATP5B	VDAC1	9606.ENSP00000262030	9606.ENSP00000265333	0	0	0	0	0.559	0.368	0	0	0.710
ATP5B	CYC1	9606.ENSP00000262030	9606.ENSP00000317159	0	0	0	0	0.906	0.050	0	0	0.907
ATP5B	ATP5L	9606.ENSP00000262030	9606.ENSP00000300688	0	0	0	0	0.592	0.920	0	0	0.966
ATP5B	ATP5J	9606.ENSP00000262030	9606.ENSP00000389649	0	0	0	0	0.282	0.957	0	0	0.968
ATP5B	ATP5I	9606.ENSP00000262030	9606.ENSP00000306003	0	0	0	0	0.532	0.959	0	0	0.980
ATP5B	ATP5J2	9606.ENSP00000262030	9606.ENSP00000292475	0	0	0	0	0.947	0.958	0	0	0.997
ATP5B	ATP5O	9606.ENSP00000262030	9606.ENSP00000290299	0	0	0	0	0.998	0.952	0	0	0.999
ATP5B	ATP5H	9606.ENSP00000262030	9606.ENSP00000301587	0	0	0	0	0.971	0.971	0	0	0.999
ATP5B	ATP5F1	9606.ENSP00000262030	9606.ENSP00000358737	0	0	0	0	0.992	0.998	0	0	0.999
ATP5B	ATP5C1	9606.ENSP00000262030	9606.ENSP00000349142	0	0	0	0	0.946	0.973	0	0	0.998
ATP5C1	HSD17B10	9606.ENSP00000349142	9606.ENSP00000168216	0	0	0	0	0.258	0	0	0	0.258
ATP5C1	UQCRC1	9606.ENSP00000349142	9606.ENSP00000203407	0	0	0	0	0.841	0.394	0	0	0.899
ATP5C1	ATP5D	9606.ENSP00000349142	9606.ENSP00000215375	0	0	0	0	0.930	0.972	0	0	0.997
ATP5C1	TECR	9606.ENSP00000349142	9606.ENSP00000215567	0	0	0	0	0	0.804	0	0	0.804
ATP5C1	GAPDHS	9606.ENSP00000349142	9606.ENSP00000222286	0	0	0	0	0.326	0	0	0	0.325
ATP5C1	RPL19	9606.ENSP00000349142	9606.ENSP00000225430	0	0	0	0	0.087	0	0	0	0.087
ATP5C1	C1QBP	9606.ENSP00000349142	9606.ENSP00000225698	0	0	0	0	0.211	0	0	0	0.211
ATP5C1	GAPDH	9606.ENSP00000349142	9606.ENSP00000229239	0	0	0	0	0.351	0	0	0	0.351
ATP5C1	GOT2	9606.ENSP00000349142	9606.ENSP00000245206	0	0	0	0	0.339	0	0	0	0.339
ATP5C1	COX6B1	9606.ENSP00000349142	9606.ENSP00000246554	0	0	0	0	0.537	0.187	0	0	0.607
ATP5C1	PMPCB	9606.ENSP00000349142	9606.ENSP00000249269	0	0	0	0	0.832	0.052	0	0	0.834
ATP5C1	RPS16	9606.ENSP00000349142	9606.ENSP00000251453	0	0	0	0	0.238	0	0	0	0.237
ATP5C1	TIMM10	9606.ENSP00000349142	9606.ENSP00000257245	0	0	0	0	0.064	0	0	0	0.063
ATP5C1	COX5B	9606.ENSP00000349142	9606.ENSP00000258424	0	0	0	0	0.861	0	0	0	0.861
ATP5C1	SORL1	9606.ENSP00000349142	9606.ENSP00000260197	0	0	0	0	0.133	0	0	0	0.132
ATP5C1	RPL8	9606.ENSP00000349142	9606.ENSP00000262584	0	0	0	0	0.371	0	0	0	0.371
ATP5C1	VDAC1	9606.ENSP00000349142	9606.ENSP00000265333	0	0	0	0	0.541	0.828	0	0	0.917
ATP5C1	SPG7	9606.ENSP00000349142	9606.ENSP00000268704	0	0	0	0	0.068	0.157	0	0	0.181
ATP5C1	RPS11	9606.ENSP00000349142	9606.ENSP00000270625	0	0	0	0	0.467	0	0	0	0.467
ATP5C1	GLUD1	9606.ENSP00000349142	9606.ENSP00000277865	0	0	0	0	0.148	0	0	0	0.148
ATP5C1	RPS3	9606.ENSP00000349142	9606.ENSP00000278572	0	0	0	0	0.654	0	0	0	0.654
ATP5C1	ATP5O	9606.ENSP00000349142	9606.ENSP00000290299	0	0	0	0	0.965	0.951	0	0	0.998
ATP5C1	ATP5J2	9606.ENSP00000349142	9606.ENSP00000292475	0	0	0	0	0.889	0.084	0	0	0.894
ATP5C1	RPS23	9606.ENSP00000349142	9606.ENSP00000296674	0	0	0	0	0.228	0	0	0	0.228
ATP5C1	ATP5L	9606.ENSP00000349142	9606.ENSP00000300688	0	0	0	0	0.742	0.828	0	0	0.953
ATP5C1	ATP5H	9606.ENSP00000349142	9606.ENSP00000301587	0	0	0	0	0.945	0.797	0	0	0.988
ATP5C1	RPS9	9606.ENSP00000349142	9606.ENSP00000302896	0	0	0	0	0.226	0	0	0	0.226
ATP5C1	ATP5I	9606.ENSP00000349142	9606.ENSP00000306003	0	0	0	0	0.839	0	0	0	0.839
ATP5C1	UQCRFS1	9606.ENSP00000349142	9606.ENSP00000306397	0	0	0	0	0.924	0	0	0	0.924
ATP5C1	CYCS	9606.ENSP00000349142	9606.ENSP00000307786	0	0	0	0	0.660	0	0	0	0.660
ATP5C1	RPL15	9606.ENSP00000349142	9606.ENSP00000309334	0	0	0	0	0.151	0	0	0	0.151
ATP5C1	CYC1	9606.ENSP00000349142	9606.ENSP00000317159	0	0	0	0	0.854	0	0	0	0.854
ATP5C1	COX5A	9606.ENSP00000349142	9606.ENSP00000317780	0	0	0	0	0.917	0	0	0	0.917
ATP5C1	TUFM	9606.ENSP00000349142	9606.ENSP00000322439	0	0	0	0	0.689	0.084	0	0	0.703
ATP5C1	HADHB	9606.ENSP00000349142	9606.ENSP00000325136	0	0	0	0	0.177	0	0	0	0.177
ATP5C1	MDH2	9606.ENSP00000349142	9606.ENSP00000327070	0	0	0	0	0.903	0.060	0	0	0.905
ATP5C1	GLUD2	9606.ENSP00000349142	9606.ENSP00000327589	0	0	0	0	0.113	0	0	0	0.113
ATP5C1	IDH2	9606.ENSP00000349142	9606.ENSP00000331897	0	0	0	0	0.440	0	0	0	0.440
ATP5C1	HBB	9606.ENSP00000349142	9606.ENSP00000333994	0	0	0	0	0	0	0	0	0.041
ATP5C1	EEF1A1	9606.ENSP00000349142	9606.ENSP00000339063	0	0	0	0	0.120	0	0	0	0.120
ATP5C1	STOML2	9606.ENSP00000349142	9606.ENSP00000348886	0	0	0	0	0.173	0.064	0	0	0.193
ATP5C1	HADH	9606.ENSP00000349142	9606.ENSP00000474560	0	0	0	0	0.087	0	0	0	0.087
ATP5C1	CYB5R3	9606.ENSP00000349142	9606.ENSP00000354468	0	0	0	0	0.086	0	0	0	0.085
ATP5C1	TIMM50	9606.ENSP00000349142	9606.ENSP00000445806	0	0	0	0	0.108	0	0	0	0.108
ATP5C1	PHB	9606.ENSP00000349142	9606.ENSP00000479488	0	0	0	0	0.202	0.064	0	0	0.221
ATP5C1	PHB2	9606.ENSP00000349142	9606.ENSP00000441875	0	0	0	0	0.225	0.064	0	0	0.243
ATP5C1	TIMM9	9606.ENSP00000349142	9606.ENSP00000378588	0	0	0	0	0.118	0	0	0	0.118
ATP5C1	IDH1	9606.ENSP00000349142	9606.ENSP00000390265	0	0	0	0	0.231	0	0	0	0.230
ATP5C1	HADHA	9606.ENSP00000349142	9606.ENSP00000370023	0	0	0	0	0.139	0	0	0	0.139
ATP5C1	MT-CO3	9606.ENSP00000349142	9606.ENSP00000354982	0	0	0	0	0.106	0	0	0	0.106
ATP5C1	TIMM23	9606.ENSP00000349142	9606.ENSP00000464522	0	0	0	0	0.333	0	0	0	0.333
ATP5C1	SLC25A6	9606.ENSP00000349142	9606.ENSP00000370808	0	0	0	0	0.253	0	0	0	0.253
ATP5C1	MT-CO1	9606.ENSP00000349142	9606.ENSP00000354499	0	0	0	0	0.127	0	0	0	0.127
ATP5C1	PMPCA	9606.ENSP00000349142	9606.ENSP00000360782	0	0	0	0	0.459	0.052	0	0	0.465
ATP5C1	COX7C	9606.ENSP00000349142	9606.ENSP00000425759	0	0	0	0	0.411	0	0	0	0.411
ATP5C1	COX6C	9606.ENSP00000349142	9606.ENSP00000428895	0	0	0	0	0.559	0	0	0	0.559
ATP5C1	MDH1	9606.ENSP00000349142	9606.ENSP00000438144	0	0	0	0	0.693	0.060	0	0	0.699
ATP5C1	COX4I1	9606.ENSP00000349142	9606.ENSP00000457513	0	0	0	0	0.648	0.108	0	0	0.673
ATP5C1	MT-CO2	9606.ENSP00000349142	9606.ENSP00000354876	0	0	0	0	0.177	0.825	0	0	0.850
ATP5C1	ATP5J	9606.ENSP00000349142	9606.ENSP00000389649	0	0	0	0	0.876	0.077	0	0	0.881
ATP5C1	ATP5F1	9606.ENSP00000349142	9606.ENSP00000358737	0	0	0	0	0.981	0.998	0	0	0.999
ATP5D	HSD17B10	9606.ENSP00000215375	9606.ENSP00000168216	0	0	0	0	0.104	0	0	0	0.104
ATP5D	UQCRC1	9606.ENSP00000215375	9606.ENSP00000203407	0	0	0	0	0.943	0.261	0	0	0.956
ATP5D	GLUD2	9606.ENSP00000215375	9606.ENSP00000327589	0	0	0	0	0	0	0	0	0.041
ATP5D	TIMM10	9606.ENSP00000215375	9606.ENSP00000257245	0	0	0	0	0.078	0	0	0	0.078
ATP5D	CYB5R3	9606.ENSP00000215375	9606.ENSP00000354468	0	0	0	0	0.062	0	0	0	0.061
ATP5D	MAPK1	9606.ENSP00000215375	9606.ENSP00000215832	0	0	0	0	0.055	0.185	0	0	0.196
ATP5D	HADHA	9606.ENSP00000215375	9606.ENSP00000370023	0	0	0	0	0.105	0	0	0	0.105
ATP5D	HMGCS1	9606.ENSP00000215375	9606.ENSP00000322706	0	0	0	0	0	0	0	0	0.041
ATP5D	GOT2	9606.ENSP00000215375	9606.ENSP00000245206	0	0	0	0	0.222	0	0	0	0.222
ATP5D	SPG7	9606.ENSP00000215375	9606.ENSP00000268704	0	0	0	0	0.082	0	0	0	0.082
ATP5D	GPT2	9606.ENSP00000215375	9606.ENSP00000345282	0	0	0	0	0.063	0	0	0	0.062
ATP5D	IDH1	9606.ENSP00000215375	9606.ENSP00000390265	0	0	0	0	0.142	0	0	0	0.142
ATP5D	GPT	9606.ENSP00000215375	9606.ENSP00000378408	0	0	0	0	0.064	0	0	0	0.063
ATP5D	GAPDHS	9606.ENSP00000215375	9606.ENSP00000222286	0	0	0	0	0.148	0	0	0	0.147
ATP5D	GLUD1	9606.ENSP00000215375	9606.ENSP00000277865	0	0	0	0	0.121	0	0	0	0.121
ATP5D	RPL15	9606.ENSP00000215375	9606.ENSP00000309334	0	0	0	0	0.138	0	0	0	0.137
ATP5D	RPS16	9606.ENSP00000215375	9606.ENSP00000251453	0	0	0	0	0.237	0	0	0	0.237
ATP5D	HADH	9606.ENSP00000215375	9606.ENSP00000474560	0	0	0	0	0.068	0	0	0	0.068
ATP5D	HMGCS2	9606.ENSP00000215375	9606.ENSP00000358414	0	0	0	0	0	0	0	0	0.041
ATP5D	RPS9	9606.ENSP00000215375	9606.ENSP00000302896	0	0	0	0	0.171	0	0	0	0.171
ATP5D	PHB	9606.ENSP00000215375	9606.ENSP00000479488	0	0	0	0	0.140	0	0	0	0.140
ATP5D	MT-CO1	9606.ENSP00000215375	9606.ENSP00000354499	0	0	0	0	0.124	0	0	0	0.124
ATP5D	EHHADH	9606.ENSP00000215375	9606.ENSP00000231887	0	0	0	0	0.066	0	0	0	0.065
ATP5D	STOML2	9606.ENSP00000215375	9606.ENSP00000348886	0	0	0	0	0.236	0	0	0	0.236
ATP5D	TIMM9	9606.ENSP00000215375	9606.ENSP00000378588	0	0	0	0	0.091	0	0	0	0.091
ATP5D	MT-CO3	9606.ENSP00000215375	9606.ENSP00000354982	0	0	0	0	0.140	0	0	0	0.140
ATP5D	RPS23	9606.ENSP00000215375	9606.ENSP00000296674	0	0	0	0	0.145	0	0	0	0.145
ATP5D	IDH2	9606.ENSP00000215375	9606.ENSP00000331897	0	0	0	0	0.217	0	0	0	0.217
ATP5D	SLC25A6	9606.ENSP00000215375	9606.ENSP00000370808	0	0	0	0	0.308	0	0	0	0.308
ATP5D	TECR	9606.ENSP00000215375	9606.ENSP00000215567	0	0	0	0	0.376	0	0	0	0.376
ATP5D	RPS11	9606.ENSP00000215375	9606.ENSP00000270625	0	0	0	0	0.377	0	0	0	0.377
ATP5D	GAPDH	9606.ENSP00000215375	9606.ENSP00000229239	0	0	0	0	0.179	0	0	0	0.179
ATP5D	MDH1	9606.ENSP00000215375	9606.ENSP00000438144	0	0	0	0	0.208	0	0	0	0.208
ATP5D	RPL8	9606.ENSP00000215375	9606.ENSP00000262584	0	0	0	0	0.234	0	0	0	0.234
ATP5D	MT-CO2	9606.ENSP00000215375	9606.ENSP00000354876	0	0	0	0	0.163	0	0	0	0.163
ATP5D	PHB2	9606.ENSP00000215375	9606.ENSP00000441875	0	0	0	0	0.349	0	0	0	0.349
ATP5D	TIMM50	9606.ENSP00000215375	9606.ENSP00000445806	0	0	0	0	0.405	0	0	0	0.404
ATP5D	PMPCA	9606.ENSP00000215375	9606.ENSP00000360782	0	0	0	0	0.492	0.261	0	0	0.609
ATP5D	RPS3	9606.ENSP00000215375	9606.ENSP00000278572	0	0	0	0	0.461	0	0	0	0.461
ATP5D	CYCS	9606.ENSP00000215375	9606.ENSP00000307786	0	0	0	0	0.531	0	0	0	0.531
ATP5D	COX6B1	9606.ENSP00000215375	9606.ENSP00000246554	0	0	0	0	0.681	0	0	0	0.681
ATP5D	TUFM	9606.ENSP00000215375	9606.ENSP00000322439	0	0	0	0	0.645	0	0	0	0.645
ATP5D	PMPCB	9606.ENSP00000215375	9606.ENSP00000249269	0	0	0	0	0.723	0.261	0	0	0.786
ATP5D	MDH2	9606.ENSP00000215375	9606.ENSP00000327070	0	0	0	0	0.828	0	0	0	0.828
ATP5D	VDAC1	9606.ENSP00000215375	9606.ENSP00000265333	0	0	0	0	0.250	0.831	0	0	0.868
ATP5D	COX6C	9606.ENSP00000215375	9606.ENSP00000428895	0	0	0	0	0.899	0	0	0	0.899
ATP5D	COX7C	9606.ENSP00000215375	9606.ENSP00000425759	0	0	0	0	0.860	0	0	0	0.860
ATP5D	UQCRFS1	9606.ENSP00000215375	9606.ENSP00000306397	0	0	0	0	0.877	0.250	0	0	0.904
ATP5D	COX4I1	9606.ENSP00000215375	9606.ENSP00000457513	0	0	0	0	0.866	0.561	0	0	0.939
ATP5D	CYC1	9606.ENSP00000215375	9606.ENSP00000317159	0	0	0	0	0.939	0.261	0	0	0.953
ATP5D	COX5A	9606.ENSP00000215375	9606.ENSP00000317780	0	0	0	0	0.901	0.413	0	0	0.939
ATP5D	COX5B	9606.ENSP00000215375	9606.ENSP00000258424	0	0	0	0	0.927	0	0	0	0.927
ATP5D	ATP5F1	9606.ENSP00000215375	9606.ENSP00000358737	0	0	0	0	0.956	0.998	0	0	0.999
ATP5D	ATP5L	9606.ENSP00000215375	9606.ENSP00000300688	0	0	0	0	0.854	0.945	0	0	0.991
ATP5D	ATP5J2	9606.ENSP00000215375	9606.ENSP00000292475	0	0	0	0	0.912	0.965	0	0	0.996
ATP5D	ATP5O	9606.ENSP00000215375	9606.ENSP00000290299	0	0	0	0	0.891	0.962	0	0	0.995
ATP5D	ATP5J	9606.ENSP00000215375	9606.ENSP00000389649	0	0	0	0	0.861	0.963	0	0	0.994
ATP5D	ATP5I	9606.ENSP00000215375	9606.ENSP00000306003	0	0	0	0	0.918	0.963	0	0	0.996
ATP5D	ATP5H	9606.ENSP00000215375	9606.ENSP00000301587	0	0	0	0	0.947	0.968	0	0	0.998
ATP5F1	HSD17B10	9606.ENSP00000358737	9606.ENSP00000168216	0	0	0	0	0.151	0	0	0	0.151
ATP5F1	UQCRC1	9606.ENSP00000358737	9606.ENSP00000203407	0	0	0	0	0.699	0	0	0	0.699
ATP5F1	MAPK1	9606.ENSP00000358737	9606.ENSP00000215832	0	0	0	0	0.062	0.181	0	0	0.198
ATP5F1	GAPDHS	9606.ENSP00000358737	9606.ENSP00000222286	0	0	0	0	0.136	0	0	0	0.135
ATP5F1	C1QBP	9606.ENSP00000358737	9606.ENSP00000225698	0	0	0	0	0.215	0	0	0	0.215
ATP5F1	GAPDH	9606.ENSP00000358737	9606.ENSP00000229239	0	0	0	0	0.168	0	0	0	0.168
ATP5F1	GOT2	9606.ENSP00000358737	9606.ENSP00000245206	0	0	0	0	0.190	0	0	0	0.190
ATP5F1	COX6B1	9606.ENSP00000358737	9606.ENSP00000246554	0	0	0	0	0.371	0.187	0	0	0.467
ATP5F1	PMPCB	9606.ENSP00000358737	9606.ENSP00000249269	0	0	0	0	0.690	0	0	0	0.690
ATP5F1	COX5B	9606.ENSP00000358737	9606.ENSP00000258424	0	0	0	0	0.871	0	0	0	0.871
ATP5F1	SORL1	9606.ENSP00000358737	9606.ENSP00000260197	0	0	0	0	0	0	0	0	0.041
ATP5F1	RPL8	9606.ENSP00000358737	9606.ENSP00000262584	0	0	0	0	0.114	0	0	0	0.114
ATP5F1	VDAC1	9606.ENSP00000358737	9606.ENSP00000265333	0	0	0	0	0.279	0.373	0	0	0.529
ATP5F1	SPG7	9606.ENSP00000358737	9606.ENSP00000268704	0	0	0	0	0.072	0.087	0	0	0.116
ATP5F1	RPS11	9606.ENSP00000358737	9606.ENSP00000270625	0	0	0	0	0.126	0	0	0	0.126
ATP5F1	RPS27A	9606.ENSP00000358737	9606.ENSP00000272317	0	0	0	0	0.181	0	0	0	0.181
ATP5F1	GLUD1	9606.ENSP00000358737	9606.ENSP00000277865	0	0	0	0	0.107	0.133	0	0	0.193
ATP5F1	RPS3	9606.ENSP00000358737	9606.ENSP00000278572	0	0	0	0	0.140	0	0	0	0.140
ATP5F1	ATP5O	9606.ENSP00000358737	9606.ENSP00000290299	0	0	0	0	0.991	0.955	0	0	0.999
ATP5F1	ATP5J2	9606.ENSP00000358737	9606.ENSP00000292475	0	0	0	0	0.979	0.998	0	0	0.999
ATP5F1	ATP5L	9606.ENSP00000358737	9606.ENSP00000300688	0	0	0	0	0.917	0.997	0	0	0.999
ATP5F1	ATP5H	9606.ENSP00000358737	9606.ENSP00000301587	0	0	0	0	0.987	0.998	0	0	0.999
ATP5F1	ATP5I	9606.ENSP00000358737	9606.ENSP00000306003	0	0	0	0	0.854	0.998	0	0	0.999
ATP5F1	UQCRFS1	9606.ENSP00000358737	9606.ENSP00000306397	0	0	0	0	0.934	0	0	0	0.934
ATP5F1	CYCS	9606.ENSP00000358737	9606.ENSP00000307786	0	0	0	0	0.299	0	0	0	0.299
ATP5F1	RPL15	9606.ENSP00000358737	9606.ENSP00000309334	0	0	0	0	0.186	0	0	0	0.186
ATP5F1	CYC1	9606.ENSP00000358737	9606.ENSP00000317159	0	0	0	0	0.872	0	0	0	0.872
ATP5F1	COX5A	9606.ENSP00000358737	9606.ENSP00000317780	0	0	0	0	0.914	0	0	0	0.914
ATP5F1	TUFM	9606.ENSP00000358737	9606.ENSP00000322439	0	0	0	0	0.180	0	0	0	0.180
ATP5F1	HADHB	9606.ENSP00000358737	9606.ENSP00000325136	0	0	0	0	0.348	0	0	0	0.348
ATP5F1	MDH2	9606.ENSP00000358737	9606.ENSP00000327070	0	0	0	0	0.839	0	0	0	0.839
ATP5F1	GLUD2	9606.ENSP00000358737	9606.ENSP00000327589	0	0	0	0	0.063	0.133	0	0	0.152
ATP5F1	IDH2	9606.ENSP00000358737	9606.ENSP00000331897	0	0	0	0	0.660	0	0	0	0.660
ATP5F1	EEF1A1	9606.ENSP00000358737	9606.ENSP00000339063	0	0	0	0	0.096	0	0	0	0.096
ATP5F1	STOML2	9606.ENSP00000358737	9606.ENSP00000348886	0	0	0	0	0.224	0.419	0	0	0.530
ATP5F1	CYB5R3	9606.ENSP00000358737	9606.ENSP00000354468	0	0	0	0	0.062	0.397	0	0	0.410
ATP5F1	MT-CO1	9606.ENSP00000358737	9606.ENSP00000354499	0	0	0	0	0.087	0	0	0	0.086
ATP5F1	MT-CO2	9606.ENSP00000358737	9606.ENSP00000354876	0	0	0	0	0.179	0.363	0	0	0.454
ATP5F1	HADH	9606.ENSP00000358737	9606.ENSP00000474560	0	0	0	0	0.147	0	0	0	0.147
ATP5F1	TIMM9	9606.ENSP00000358737	9606.ENSP00000378588	0	0	0	0	0.098	0	0	0	0.098
ATP5F1	PHB	9606.ENSP00000358737	9606.ENSP00000479488	0	0	0	0	0.138	0	0	0	0.138
ATP5F1	IDH1	9606.ENSP00000358737	9606.ENSP00000390265	0	0	0	0	0.229	0	0	0	0.229
ATP5F1	HADHA	9606.ENSP00000358737	9606.ENSP00000370023	0	0	0	0	0.191	0	0	0	0.191
ATP5F1	PHB2	9606.ENSP00000358737	9606.ENSP00000441875	0	0	0	0	0.247	0	0	0	0.247
ATP5F1	TIMM23	9606.ENSP00000358737	9606.ENSP00000464522	0	0	0	0	0.286	0	0	0	0.286
ATP5F1	SLC25A6	9606.ENSP00000358737	9606.ENSP00000370808	0	0	0	0	0.197	0.126	0	0	0.268
ATP5F1	PMPCA	9606.ENSP00000358737	9606.ENSP00000360782	0	0	0	0	0.423	0	0	0	0.422
ATP5F1	TIMM50	9606.ENSP00000358737	9606.ENSP00000445806	0	0	0	0	0.100	0	0	0	0.100
